FILE	number of missing data	percentage
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453485.1_WH-SGI-V-07646_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453495.1_WH-SGI-V-07648_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453545.1_WH-SGI-V-07678_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453585.1_WH-SGI-V-07682_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453595.1_WH-SGI-V-07683_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453615.1_WH-SGI-V-07684_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453645.1_WH-SGI-V-07686_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453665.1_WH-SGI-V-07691_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453675.1_WH-SGI-V-07695_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453735.1_WH-SGI-V-07701_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453755.1_WH-SGI-V-07705_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453775.1_WH-SGI-V-07710_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453805.1_WH-SGI-V-07299_genomic.fna	57	0.02148511119487373
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453825.1_WH-SGI-V-07251_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453835.1_WH-SGI-V-07255_genomic.fna	74	0.027892951375800945
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453855.1_WH-SGI-V-07256_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453885.1_WH-SGI-V-07259_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453905.1_WH-SGI-V-07273_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453915.1_WH-SGI-V-07278_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453945.1_WH-SGI-V-07279_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001453985.1_WH-SGI-V-07266_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454045.1_WH-SGI-V-07276_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454065.1_WH-SGI-V-07277_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454085.1_WH-SGI-V-07574_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454095.1_WH-SGI-V-07856_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454125.1_WH-SGI-V-07290_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454145.1_WH-SGI-V-07291_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454165.1_WH-SGI-V-07293_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454175.1_WH-SGI-V-07294_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454205.1_WH-SGI-V-07295_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454225.1_WH-SGI-V-07296_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454235.1_WH-SGI-V-07297_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454305.1_WH-SGI-V-07309_genomic.fna	34	0.012815680361854542
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454325.1_WH-SGI-V-07310_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454335.1_WH-SGI-V-07312_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454365.1_WH-SGI-V-07313_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454385.1_WH-SGI-V-07314_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454395.1_WH-SGI-V-07316_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454415.1_WH-SGI-V-07317_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454445.1_WH-SGI-V-07322_genomic.fna	26	0.009800226159065173
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454465.1_WH-SGI-V-07323_genomic.fna	124	0.046739540143234115
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454485.1_WH-SGI-V-07324_genomic.fna	86	0.03241613267998489
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454495.1_WH-SGI-V-07325_genomic.fna	38	0.014323407463249116
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454515.1_WH-SGI-V-07364_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454545.1_WH-SGI-V-07329_genomic.fna	23	0.008669430833019187
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454565.1_WH-SGI-V-07330_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454585.1_WH-SGI-V-07708_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454595.1_WH-SGI-V-07268_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454625.1_WH-SGI-V-07790_genomic.fna	48	0.018092725216735772
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454665.1_WH-SGI-V-07673_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454675.1_WH-SGI-V-07287_genomic.fna	42	0.0158311345646438
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454705.1_WH-SGI-V-07302_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454725.1_WH-SGI-V-07305_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454755.1_WH-SGI-V-07318_genomic.fna	50	0.01884658876743306
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454785.1_WH-SGI-V-07320_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_001454825.1_WH-SGI-V-07327_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001469695.1_ASM146969v1_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001471355.1_ASM147135v2_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001471435.1_ASM147143v2_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001482865.1_ASM148286v1_genomic.fna	55	0.020731247644176443
results261119/results_20191126T121343/results_alleles.tsv:GCF_001482885.1_ASM148288v1_genomic.fna	26	0.009800226159065173
results261119/results_20191126T121343/results_alleles.tsv:GCF_001483235.1_ASM148323v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001500235.1_ASM150023v1_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_001545175.1_ASM154517v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001545185.1_ASM154518v1_genomic.fna	23	0.008669430833019187
results261119/results_20191126T121343/results_alleles.tsv:GCF_001545195.1_ASM154519v1_genomic.fna	24	0.009046362608367886
results261119/results_20191126T121343/results_alleles.tsv:GCF_001545205.1_ASM154520v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001545255.1_ASM154525v1_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554315.1_ASM155431v1_genomic.fna	26	0.009800226159065173
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554325.1_ASM155432v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554385.1_ASM155438v1_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554465.1_ASM155446v1_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554495.1_ASM155449v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554505.1_ASM155450v1_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554535.1_ASM155453v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554545.1_ASM155454v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554575.1_ASM155457v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554585.1_ASM155458v1_genomic.fna	33	0.012438748586505843
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554615.1_ASM155461v1_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554625.1_ASM155462v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554655.1_ASM155465v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554665.1_ASM155466v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554695.1_ASM155469v1_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554705.1_ASM155470v1_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554735.1_ASM155473v1_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554745.1_ASM155474v1_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554775.1_ASM155477v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554785.1_ASM155478v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554805.1_ASM155480v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554825.1_ASM155482v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554855.1_ASM155485v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554875.1_ASM155487v1_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554895.1_ASM155489v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554915.1_ASM155491v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554935.1_ASM155493v1_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554955.1_ASM155495v1_genomic.fna	19	0.0071617037316246135
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554975.1_ASM155497v1_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_001554995.1_ASM155499v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555015.1_ASM155501v1_genomic.fna	26	0.009800226159065173
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555035.1_ASM155503v1_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555055.1_ASM155505v1_genomic.fna	24	0.009046362608367886
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555075.1_ASM155507v1_genomic.fna	19	0.0071617037316246135
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555095.1_ASM155509v1_genomic.fna	22	0.0082924990576706
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555115.1_ASM155511v1_genomic.fna	21	0.0079155672823219
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555135.1_ASM155513v1_genomic.fna	30	0.011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555145.1_ASM155514v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555155.1_ASM155515v1_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555165.1_ASM155516v1_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555215.1_ASM155521v1_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555225.1_ASM155522v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555235.1_ASM155523v1_genomic.fna	21	0.0079155672823219
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555255.1_ASM155525v1_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555295.1_ASM155529v1_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555315.1_ASM155531v1_genomic.fna	24	0.009046362608367886
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555325.1_ASM155532v1_genomic.fna	19	0.0071617037316246135
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555335.1_ASM155533v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555375.1_ASM155537v1_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555395.1_ASM155539v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555415.1_ASM155541v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555425.1_ASM155542v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001555455.1_ASM155545v1_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_001560865.1_ASM156086v1_genomic.fna	5	0.0018846588767432726
results261119/results_20191126T121343/results_alleles.tsv:GCF_001601585.1_ASM160158v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001601595.1_ASM160159v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001601665.1_ASM160166v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001601745.1_ASM160174v1_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001619935.1_ASM161993v1_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001623945.1_ASM162394v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001623955.1_ASM162395v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001623985.1_ASM162398v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001679905.1_ASM167990v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001680745.1_ASM168074v1_genomic.fna	17	0.006407840180927216
results261119/results_20191126T121343/results_alleles.tsv:GCF_001756355.1_ASM175635v1_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_001756405.1_ASM175640v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001756445.1_ASM175644v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001756495.1_ASM175649v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001756515.1_ASM175651v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001756525.1_ASM175652v1_genomic.fna	36	0.013569543912551829
results261119/results_20191126T121343/results_alleles.tsv:GCF_001756585.1_ASM175658v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765435.1_ASM176543v1_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765455.1_ASM176545v1_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765475.1_ASM176547v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765535.1_ASM176553v1_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765545.1_ASM176554v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765575.1_ASM176557v1_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765585.1_ASM176558v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765595.1_ASM176559v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765635.1_ASM176563v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765645.1_ASM176564v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765655.1_ASM176565v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765695.1_ASM176569v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765715.1_ASM176571v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765725.1_ASM176572v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765755.1_ASM176575v1_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765775.1_ASM176577v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765795.1_ASM176579v1_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765805.1_ASM176580v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765835.1_ASM176583v1_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765845.1_ASM176584v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765855.1_ASM176585v1_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765865.1_ASM176586v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765915.1_ASM176591v1_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765925.1_ASM176592v1_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765955.1_ASM176595v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765975.1_ASM176597v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765985.1_ASM176598v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001765995.1_ASM176599v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766035.1_ASM176603v1_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766045.1_ASM176604v1_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766075.1_ASM176607v1_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766085.1_ASM176608v1_genomic.fna	21	0.0079155672823219
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766115.1_ASM176611v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766125.1_ASM176612v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766135.1_ASM176613v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766145.1_ASM176614v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766195.1_ASM176619v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001766205.1_ASM176620v1_genomic.fna	20	0.007538635506973201
results261119/results_20191126T121343/results_alleles.tsv:GCF_001802735.1_ASM180273v1_genomic.fna	0	0.0
results261119/results_20191126T121343/results_alleles.tsv:GCF_001806505.1_ASM180650v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001874795.1_ASM187479v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001874805.1_ASM187480v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001874975.1_ASM187497v1_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_001874995.1_ASM187499v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001875165.1_ASM187516v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001875185.1_ASM187518v1_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_001875205.1_ASM187520v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001875215.1_ASM187521v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909455.1_ASM190945v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909485.1_ASM190948v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909585.1_ASM190958v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909605.1_ASM190960v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909615.1_ASM190961v1_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909645.1_ASM190964v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909655.1_ASM190965v1_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909775.1_ASM190977v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909795.1_ASM190979v1_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_001909825.1_ASM190982v1_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910045.1_ASM191004v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910055.1_ASM191005v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910105.1_ASM191010v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910115.1_ASM191011v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910215.1_ASM191021v1_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910265.1_ASM191026v1_genomic.fna	7	0.0026385224274406704
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910285.1_ASM191028v1_genomic.fna	8	0.0030154542027892584
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910305.1_ASM191030v1_genomic.fna	15	0.005653976630229929
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910365.1_ASM191036v1_genomic.fna	11	0.004146249528835244
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910375.1_ASM191037v1_genomic.fna	9	0.0033923859781379573
results261119/results_20191126T121343/results_alleles.tsv:GCF_001910425.1_ASM191042v1_genomic.fna	12	0.004523181304183943
results261119/results_20191126T121343/results_alleles.tsv:GCF_001921005.1_TRN6592_genomic.fna	37	0.013946475687900528
results261119/results_20191126T121343/results_alleles.tsv:GCF_001921015.1_TRN6594_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_001921025.1_TRN6598_genomic.fna	32	0.012061816811157144
results261119/results_20191126T121343/results_alleles.tsv:GCF_001921065.1_TRN6601_genomic.fna	13	0.004900113079532642
results261119/results_20191126T121343/results_alleles.tsv:GCF_001921085.1_TRN6609_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_001921095.1_TRN6622_genomic.fna	10	0.003769317753486656
results261119/results_20191126T121343/results_alleles.tsv:GCF_001921175.1_TRN6649_genomic.fna	16	0.006030908405578628
results261119/results_20191126T121343/results_alleles.tsv:GCF_001937975.1_ASM193797v1_genomic.fna	3	0.0011307953260459858
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990285.1_ASM199028v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990295.1_ASM199029v1_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990325.1_ASM199032v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990335.1_ASM199033v1_genomic.fna	18	0.0067847719562759146
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990345.1_ASM199034v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990375.1_ASM199037v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990405.1_ASM199040v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990425.1_ASM199042v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990445.1_ASM199044v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_001990525.1_ASM199052v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_002001225.1_ASM200122v1_genomic.fna	1	0.00037693177534869893
results261119/results_20191126T121343/results_alleles.tsv:GCF_002001235.1_ASM200123v1_genomic.fna	14	0.00527704485488123
results261119/results_20191126T121343/results_alleles.tsv:GCF_002001265.1_ASM200126v1_genomic.fna	6	0.0022615906520919715
results261119/results_20191126T121343/results_alleles.tsv:GCF_002001275.1_ASM200127v1_genomic.fna	4	0.0015077271013946847
results261119/results_20191126T121343/results_alleles.tsv:GCF_002001305.1_ASM200130v1_genomic.fna	2	0.0007538635506972868
results261119/results_20191126T121343/results_alleles.tsv:GCF_002001315.1_ASM200131v1_genomic.fna	1	0.00037693177534869893
